weight,subsid,ret,soc,age,age_grp,region,sex,tenure,fihhyr2,mastat,dfihhyr,dfihhyrchg,saveamount,huresp,hsval,mg1tot,xpmg,usa,usb,ush,usc,usj,usd,usi,use,usk,usg,us,ustot,xpus,billscc,actbillscc1,actbillscc2,actbillscc3,actbillscc4,actbillscc5,actbillscc6,actbillscc7,actbillscc8,actbillscc9,actbillscc10,actbillscc11,actbill_otherspec,condebt,actdebt1,actdebt2,actdebt3,actdebt4,actdebt5,actdebt7,actdebt6,actdebt8,actdebt9,actdebt_otherspec,changecondebt,hscntcr1,hscrchg,newloan,outloan,deposit,depositsave,timedeposit,nvesttot,savingch,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs14,savebcs13,desavebcs1,desavebcs2,desavebcs3,desavebcs4,desavebcs5,desavebcs6,emergency,emerchange,hhincfall,conhhinc,pubsecty,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact8,fisc_impact6,fisc_impact7,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act6,fisc11_act5,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc8,fisc11_conc6,fisc11_conc7,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact6,fisc_likact5,jbstat,xphsdf,xphpdf
1.00860174,23789885,No,C1,65,65+,South East,female,Private rented,"£17,500-£24,999",marrried or couple,£200-£299,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,yes,no,no,no,no,no,no,no,no,yes,"£2,000-£2,499",£180-£199,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,no,the same,No,not applicable,Yes,Haven't started saving yet,More than 8 years,None,don't know,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,in paid employ,no,somewhat
0.963216079,25107536,No,D,19,18 - 24,South East,male,Owned mortgage,"£6,500-£7,499",never married,<=199,down <£50,none,yes,"£450,000-£499,999","£190,000-£209,999",£700-£749,yes,no,no,no,no,no,no,no,no,no,yes,"£1,000-£1,499",£100-£119,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,yes,not applicable,No,not applicable,not applicable,not applicable,not applicable,<£500,Increase by £50-£99 a month,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,,,,,,,No,Stayed the same,Quite likely - my household income could fall sharply,Yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,in paid employ,yes,somewhat
0.973777097,23241810,No,C1,65,65+,South West,female,Owned mortgage,"£15,500-£17,499",widowed/divorced/separated,<=199,down £50-£100,none,yes,"£200,000-£224,999","£230,000-£249,999",£300-£349,no,yes,no,yes,yes,no,no,no,no,no,yes,">=£30,000",>=£500,"keeping up, constant struggle",no,no,no,no,no,yes,yes,no,no,yes,no,Selling possessions,Very concerned,yes,yes,yes,no,no,no,no,no,no,,Increased,yes,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£9,000 - £9,999",don't know,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,yes,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,yes,heavy
1.00857016,21632791,No,B,66,65+,North West,male,Owned mortgage,">=£100,000",marrried or couple,"£2,000-£2,999",down >£100,£500-£599,yes,"£700,000-£799,999","£400,000-£499,999",£250-£299,yes,no,no,no,no,no,no,no,no,no,yes,"£10,000-£14,999",£350-£399,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Stayed the same,no,the same,No,not applicable,not applicable,not applicable,not applicable,">=£150,000",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,self employed,no,no
0.952448624,21669966,No,D,21,18 - 24,Greater London,female,Owned mortgage,"£15,500-£17,499",never married,">=£5,000",don't know,">=£2,000",yes,"£400,000-£449,999","<£10,000",£100-£149,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,no,no,yes,no,no,no,no,no,,Increased,yes,harder,Yes,Eventually got the loan after some difficulty,not applicable,not applicable,not applicable,<£500,don't know,,,,,,,,,,,,,,,,,,,,,Yes,don't know,don't know,don't know,don't know,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,FT student,no,not applicable
1.01232911,20220494,No,A,27,25 - 34,North West,female,Private rented,"£40,000-£49,999",never married,"£1,800-£1,999",no change,£500-£599,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,no,no,no,no,no,no,yes,<£200,<£10,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,the same,No,not applicable,No,not applicable,not applicable,"£30,000 - £34,999",Increase by less than £50 a month,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,don't know,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,in paid employ,no,no
1.02545768,24455650,No,B,71,65+,South East,male,Private rented,"£25,000-£29,999",widowed/divorced/separated,£700-£799,down £50-£100,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,yes,no,no,no,no,no,yes,<£200,<£10,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Increased,yes,harder,No,not applicable,Yes,3 year,8 year,"£4,000 - £4,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't know,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,retired,yes,no
0.986343932,21611160,Yes,C2,33,25 - 34,West Midlands,female,Owned mortgage,"£30,000-£39,999",marrried or couple,<=199,no change,£50-£99,yes,"£200,000-£224,999",don't know,refused,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,refused,don't know,,,,,,,,,,,,,,,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,in paid employ,no,not applicable
0.973777097,23921462,No,C1,70,65+,South West,female,Owned mortgage,"£40,000-£49,999",marrried or couple,600-£699,no change,150-£199,yes,"£350,000-£399,999","£275,000-£299,999","£1,000-£1,249",no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,no,yes,no,no,no,no,no,no,no,,Stayed the same,yes,harder,No,not applicable,not applicable,not applicable,not applicable,"£1,000 - £1,999",Increase by £150-£199 a month,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,,,,,,,No,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,not applicable
1.01771814,21017286,No,B,77,65+,South West,male,Private rented,"£7,500-£9,499",widowed/divorced/separated,<=199,no change,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, constant struggle",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,No,not applicable,not applicable,<£500,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,retired,no,not applicable
1.36101363,24954440,No,D,21,18 - 24,South East,female,Other/Don't know/refused,"£7,500-£9,499",never married,<=199,no change,none,not applicable,not applicable,not applicable,not applicable,no,no,yes,no,no,yes,yes,no,no,no,yes,refused,£100-£119,"keeping up, constant struggle",no,no,no,no,no,yes,no,yes,no,no,no,,Somewhat concerned,yes,yes,no,yes,no,no,no,no,no,,Increased,yes,the same,No,not applicable,No,not applicable,not applicable,None,Increase by £50-£99 a month,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,,,,,,,No,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,yes,no,no,in paid employ,yes,heavy
0.99005104,21680518,No,B,68,65+,South West,male,Owned mortgage,"£17,500-£24,999",marrried or couple,<=199,down >£100,none,yes,"£150,000-£174,999","£50,000-£59,999",£100-£149,no,no,yes,yes,no,no,no,no,no,no,yes,">=£30,000",£260-£279,"keeping up, constant struggle",no,no,yes,no,yes,no,no,no,no,no,no,,Very concerned,yes,yes,no,no,yes,no,no,no,no,,Increased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Increased,Not very likely - my household income is very secure,No,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,retired,no,heavy
0.974077441,22731398,No,D,32,25 - 34,South East,female,Owned mortgage,"£17,500-£24,999",marrried or couple,£300-£399,down >£100,<=25,yes,"£125,000-£149,999","£110,000-£129,999",£550-£599,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,don't know,not applicable,No,not applicable,not applicable,not applicable,not applicable,£500-£999,don't know,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,in paid employ,no,not applicable
0.981182466,21369951,No,D,65,65+,South East,female,Owned mortgage,"£17,500-£24,999",widowed/divorced/separated,£300-£399,up <£50,£100-£149,yes,"£175,000-£199,999","<£10,000",£150-£199,yes,no,no,yes,no,no,no,no,no,no,yes,£200-£499,£30-£39,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£3,000 - £3,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,no
1.00427244,21660500,No,B,43,35 - 44,Greater London,male,Owned mortgage,"£50,000-£74,999",marrried or couple,£200-£299,down <£50,150-£199,yes,"£350,000-£399,999","£190,000-£209,999","£1,250-£1,499",no,no,yes,yes,no,no,no,no,no,no,yes,£500-£999,£100-£119,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,no,the same,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£10,000 - £12,499",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,in paid employ,no,somewhat
0.998931433,23459436,No,A,44,35 - 44,South East,male,Owned mortgage,">=£100,000",marrried or couple,600-£699,down >£100,£100-£149,yes,"£500,000-£599,999","£300,000-£399,999","£1,250-£1,499",no,yes,yes,yes,yes,yes,no,no,no,no,yes,">=£30,000",>=£500,"keeping up, constant struggle",no,no,no,no,no,no,no,yes,yes,no,no,,Very concerned,yes,yes,no,yes,no,no,no,no,no,,Increased,no,harder,No,not applicable,not applicable,not applicable,not applicable,<£500,Increase by £150-£199 a month,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,,,,,,,No,Decreased,Quite likely - my household income could fall sharply,Yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,self employed,yes,heavy
0.973857983,23761054,No,C2,24,18 - 24,South East,female,Private rented,"£30,000-£39,999",marrried or couple,600-£699,no change,£350-£399,not applicable,not applicable,not applicable,not applicable,yes,no,no,yes,no,no,yes,no,no,no,yes,"£20,000-£24,999",£300-£349,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,Yes,2 year,2 year,"£4,000 - £4,999",Increase by less than £50 a month,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,in paid employ,no,no
0.995427238,22116762,No,D,23,18 - 24,Greater London,male,Private rented,"£40,000-£49,999",marrried or couple,£500-£599,no change,150-£199,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,yes,no,no,no,yes,"£25,000-£29,999",£60-£69,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Stayed the same,no,not applicable,No,not applicable,Yes,3 year,3 year,"£12,500 - £14,999",Increase by £50-£99 a month,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,in paid employ,no,somewhat
0.952448624,23242762,No,D,21,18 - 24,Greater London,female,Owned mortgage,"£15,500-£17,499",marrried or couple,£500-£599,no change,£200-£249,yes,"£800,000-£899,999","£300,000-£399,999",£650-£699,no,yes,no,no,no,no,no,no,no,no,yes,<£200,£140-£159,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,no,no,yes,no,no,no,no,no,,Increased,don't know,harder,No,not applicable,not applicable,not applicable,not applicable,"£5,000 - £5,999",Increase by less than £50 a month,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,,,,,,,No,Increased,Not very likely - my household income is very secure,No,don't know,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,in paid employ,yes,somewhat
0.984586631,23622221,No,C2,19,18 - 24,North West,female,Private rented,"<£4,500",never married,<=199,no change,<=25,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,No,not applicable,not applicable,<£500,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,FT student,no,not applicable
0.986295072,21717644,No,A,51,45 - 54,Greater London,male,Owned mortgage,refused,never married,refused,down >£100,£200-£249,yes,"£250,000-£274,999","<£10,000",<£100,no,no,no,yes,no,no,no,no,no,no,yes,<£200,<£10,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,not applicable,Yes,Got the loan without difficulty,not applicable,not applicable,not applicable,"£12,500 - £14,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't know,don't know,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,in paid employ,no,no
